taxonkey	ISO2	ISO3
2651706	LC	LCA
2651706	LK	LKA
2651706	MG	MDG
2651706	MX	MEX
2651706	MP	MNP
2651706	MZ	MOZ
2651706	MR	MRT
2651706	MQ	MTQ
2651706	NI	NIC
2651706	PA	PAN
2651706	PW	PLW
2651706	PR	PRI
2651706	PY	PRY
2651706	ST	STP
2651706	SR	SUR
2651706	TH	THA
2651706	TT	TTO
2651706	TZ	TZA
2651706	US	USA
2651706	VE	VEN
2651706	ZA	ZAF
2651706	CD	COD
5616625	CN	CHN
5616625	JP	JPN
7703757	BT	BTN
7703757	CN	CHN
7703757	IN	IND
7703757	MM	MMR
7703757	MN	MNG
7703757	NP	NPL
7703757	PK	PAK
8254182	CN	CHN
8254182	MN	MNG
8254182	RU	RUS
5616598	CN	CHN
5616598	RU	RUS
7915056	CN	CHN
7915056	JP	JPN
7915056	KR	KOR
5371705	CA	CAN
5371705	US	USA
6376106	CA	CAN
6376106	US	USA
5371704	CA	CAN
5371704	CN	CHN
5371704	FI	FIN
5371704	JP	JPN
5371704	NO	NOR
5371704	SE	SWE
5371704	US	USA
8386523	CN	CHN
8386523	JP	JPN
8386523	MN	MNG
8386523	RU	RUS
8386523	TW	TWN
5371473	AF	AFG
5371473	AL	ALB
5371473	AM	ARM
5371473	AT	AUT
5371473	AZ	AZE
5371473	BE	BEL
5371473	BG	BGR
5371473	BA	BIH
5371473	BY	BLR
5371473	BT	BTN
5371473	CH	CHE
5371473	CZ	CZE
5371473	DE	DEU
5371473	DK	DNK
5371473	ES	ESP
5371473	EE	EST
5371473	FI	FIN
5371473	FR	FRA
5371473	GB	GBR
5371473	GE	GEO
5371473	GR	GRC
5371473	HR	HRV
5371473	HU	HUN
5371473	IN	IND
5371473	IR	IRN
5371473	IT	ITA
5371473	LT	LTU
5371473	LV	LVA
5371473	MK	MKD
5371473	ME	MNE
5371473	NL	NLD
5371473	NO	NOR
5371473	PK	PAK
5371473	PL	POL
5371473	RO	ROU
5371473	RU	RUS
5371473	RS	SRB
5371473	SK	SVK
5371473	SI	SVN
5371473	SE	SWE
5371473	TR	TUR
5371473	UA	UKR
5616556	BT	BTN
5616556	CN	CHN
5616556	IN	IND
5616556	MM	MMR
3079985	BD	BGD
3079985	CN	CHN
3079985	ID	IDN
3079985	IN	IND
3079985	MM	MMR
3079985	MY	MYS
3079985	PH	PHL
3079985	PG	PNG
3079985	TH	THA
3079985	VN	VNM
3189693	CN	CHN
3189693	JP	JPN
3189693	RU	RUS
3189693	TW	TWN
7270667	CN	CHN
7270667	JP	JPN
7270667	RU	RUS
7270667	TW	TWN
8029223	CN	CHN
6713013	JP	JPN
7270822	BT	BTN
7270822	CN	CHN
7270822	ID	IDN
7270822	IN	IND
7270822	MM	MMR
7270822	MY	MYS
7270822	NP	NPL
7270822	TW	TWN
7270822	VN	VNM
7270823	BT	BTN
7270823	CN	CHN
7270823	ID	IDN
7270823	IN	IND
7270823	NP	NPL
7270823	TW	TWN
3645039	CN	CHN
3645039	TW	TWN
3645039	VN	VNM
4940354	CN	CHN
3645005	CN	CHN
3644958	CN	CHN
3189694	CN	CHN
3189694	TW	TWN
3644863	CN	CHN
7270769	CN	CHN
7270770	CN	CHN
3644780	CN	CHN
7270761	CN	CHN
7270743	CN	CHN
3644671	CN	CHN
4940350	CN	CHN
4940350	VN	VNM
7270728	CN	CHN
7270728	VN	VNM
3644609	CN	CHN
7270729	CN	CHN
7270729	VN	VNM
3644500	CN	CHN
7270703	CN	CHN
7270699	CN	CHN
3644435	CN	CHN
7270690	CN	CHN
7270690	VN	VNM
7270682	CN	CHN
7270682	JP	JPN
7270682	RU	RUS
3644300	CN	CHN
8246677	CN	CHN
8246677	ID	IDN
8246677	KH	KHM
8246677	LA	LAO
8246677	MY	MYS
8246677	TH	THA
8246677	TW	TWN
8246677	VN	VNM
7344968	CN	CHN
7344968	ID	IDN
7344968	KH	KHM
7344968	LA	LAO
7344968	MY	MYS
7344968	TH	THA
7344968	TW	TWN
7344968	VN	VNM
3644261	CN	CHN
3645065	CN	CHN
7270820	CN	CHN
7270821	CN	CHN
3645000	CN	CHN
7270801	CN	CHN
7270802	CN	CHN
3644926	CN	CHN
7804915	CN	CHN
3189692	CN	CHN
3189692	JP	JPN
3189692	KR	KOR
3189692	KP	PRK
3189692	RU	RUS
7270767	CN	CHN
7270767	TH	THA
7270767	VN	VNM
7270767	CN	CHN
3644763	CN	CHN
7696280	JP	JPN
7696280	KR	KOR
7696280	TW	TWN
7270752	CN	CHN
3644713	CN	CHN
4940353	CN	CHN
3644696	TW	TWN
3644681	CN	CHN
3644665	CN	CHN
7270734	CN	CHN
3644603	CN	CHN
7270720	CN	CHN
3644503	CN	CHN
4178324	JP	JPN
4178324	TW	TWN
4178252	BD	BGD
4178252	IN	IND
4178252	MM	MMR
4178252	NP	NPL
4177960	CN	CHN
4177658	CN	CHN
4177658	TH	THA
4177466	CN	CHN
2735548	ID	IDN
2735548	PG	PNG
2735548	SB	SLB
2710499	AU	AUS
2710499	BD	BGD
2710499	CN	CHN
2710499	ID	IDN
2710499	IN	IND
2710499	JP	JPN
2710499	LK	LKA
2710499	MM	MMR
2710499	MY	MYS
2710499	NP	NPL
2710499	PK	PAK
2710499	PH	PHL
2710499	TH	THA
2710499	VN	VNM
2710511	BD	BGD
2710511	IN	IND
2710511	MM	MMR
2710511	NP	NPL
2710511	PK	PAK
5406695	AO	AGO
5406695	BJ	BEN
5406695	BF	BFA
5406695	BW	BWA
5406695	CI	CIV
5406695	CM	CMR
5406695	ET	ETH
5406695	GH	GHA
5406695	GN	GIN
5406695	KE	KEN
5406695	MG	MDG
5406695	ML	MLI
5406695	MZ	MOZ
5406695	MW	MWI
5406695	NA	NAM
5406695	NE	NER
5406695	SD	SDN
5406695	SN	SEN
5406695	SL	SLE
5406695	SO	SOM
5406695	TD	TCD
5406695	TG	TGO
5406695	TZ	TZA
5406695	ZA	ZAF
5406695	CD	COD
5406695	ZM	ZMB
5406695	ZW	ZWE
5663154	MG	MDG
7660235	AU	AUS
5663140	MG	MDG
5663122	MG	MDG
2951846	AU	AUS
2951846	BD	BGD
2951846	CN	CHN
2951846	ID	IDN
2951846	IN	IND
2951846	KH	KHM
2951846	LA	LAO
2951846	LK	LKA
2951846	MM	MMR
2951846	MY	MYS
2951846	PG	PNG
2951846	SB	SLB
2951846	VN	VNM
5527823	AO	AGO
5527823	BW	BWA
5527823	MZ	MOZ
5527823	MW	MWI
5527823	SZ	SWZ
5527823	TZ	TZA
5527823	ZA	ZAF
5527823	ZM	ZMB
5527823	ZW	ZWE
5527814	ET	ETH
5527814	KE	KEN
5527814	SO	SOM
5527814	TZ	TZA
5527814	UG	UGA
5527769	IN	IND
5527769	LK	LKA
7313432	BJ	BEN
7313432	CI	CIV
7313432	CM	CMR
7313432	CG	COG
7313432	GA	GAB
7313432	GH	GHA
7313432	GN	GIN
7313432	GW	GNB
7313432	LR	LBR
7313432	NG	NGA
7313432	SN	SEN
7313432	SL	SLE
7313432	CD	COD
7313421	ID	IDN
7313421	MY	MYS
7313421	SG	SGP
5527628	AO	AGO
5527628	BI	BDI
5527628	CI	CIV
5527628	CM	CMR
5527628	ET	ETH
5527628	GN	GIN
5527628	GW	GNB
5527628	KE	KEN
5527628	MZ	MOZ
5527628	MW	MWI
5527628	RW	RWA
5527628	SD	SDN
5527628	SL	SLE
5527628	ST	STP
5527628	TZ	TZA
5527628	UG	UGA
5527628	CD	COD
5527628	ZM	ZMB
5527628	ZW	ZWE
5527888	CF	CAF
5527888	DJ	DJI
5527888	ET	ETH
5527888	KE	KEN
5527888	NG	NGA
5527888	SD	SDN
5527888	SO	SOM
5527888	TD	TCD
5527888	TZ	TZA
5527888	UG	UGA
5527888	YE	YEM
5527880	ET	ETH
5527880	KE	KEN
5527880	MW	MWI
5527880	TZ	TZA
5527880	UG	UGA
7317116	AO	AGO
7317116	NA	NAM
3619335	MZ	MOZ
3619335	MW	MWI
3619335	SZ	SWZ
3619335	ZA	ZAF
3619335	ZM	ZMB
3619335	ZW	ZWE
7155887	BJ	BEN
7155887	CI	CIV
7155887	CM	CMR
7155887	EG	EGY
7155887	ET	ETH
7155887	GN	GIN
7155887	KE	KEN
7155887	ML	MLI
7155887	MR	MRT
7155887	NE	NER
7155887	NG	NGA
7155887	OM	OMN
7155887	SA	SAU
7155887	SD	SDN
7155887	SN	SEN
7155887	SO	SOM
7155887	TD	TCD
7155887	TZ	TZA
7155887	UG	UGA
7155887	YE	YEM
3619244	BW	BWA
3619244	NA	NAM
3619244	ZA	ZAF
3619191	MZ	MOZ
3619191	SZ	SWZ
3619191	ZA	ZAF
5409500	AT	AUT
5409500	BA	BIH
5409500	BY	BLR
5409500	CH	CHE
5409500	CN	CHN
5409500	CZ	CZE
5409500	DE	DEU
5409500	HR	HRV
5409500	HU	HUN
5409500	IT	ITA
5409500	KZ	KAZ
5409500	LT	LTU
5409500	LV	LVA
5409500	MD	MDA
5409500	PL	POL
5409500	RO	ROU
5409500	RU	RUS
5409500	SK	SVK
5409500	SI	SVN
5409500	UA	UKR
5409371	CN	CHN
5409372	CN	CHN
5409461	CN	CHN
5409255	CN	CHN
5409255	JP	JPN
5409255	LA	LAO
5409255	RU	RUS
5409255	TW	TWN
5409255	VN	VNM
3729010	CN	CHN
3729010	ID	IDN
3729010	IN	IND
3729010	KH	KHM
3729010	LA	LAO
3729010	MY	MYS
3729010	TH	THA
3729010	VN	VNM
3094604	AO	AGO
3094604	AU	AUS
3094604	BI	BDI
3094604	CF	CAF
3094604	CN	CHN
3094604	CI	CIV
3094604	CM	CMR
3094604	ET	ETH
3094604	FJ	FJI
3094604	FM	FSM
3094604	GA	GAB
3094604	GH	GHA
3094604	GW	GNB
3094604	GQ	GNQ
3094604	ID	IDN
3094604	IN	IND
3094604	JP	JPN
3094604	KE	KEN
3094604	LR	LBR
3094604	LK	LKA
3094604	MG	MDG
3094604	MU	MUS
3094604	MW	MWI
3094604	MY	MYS
3094604	NG	NGA
3094604	NP	NPL
3094604	PH	PHL
3094604	SD	SDN
3094604	SN	SEN
3094604	SL	SLE
3094604	ST	STP
3094604	TH	THA
3094604	TZ	TZA
3094604	UG	UGA
3094604	US	USA
3094604	ZA	ZAF
3094604	CD	COD
3094604	ZM	ZMB
3094604	ZW	ZWE
2651843	CA	CAN
2651843	MX	MEX
2651843	US	USA
2651831	BO	BOL
2651831	CO	COL
2651831	EC	ECU
2651831	PE	PER
2651816	AL	ALB
2651816	BG	BGR
2651816	CA	CAN
2651816	CU	CUB
2651816	ES	ESP
2651816	FR	FRA
2651816	GR	GRC
2651816	GT	GTM
2651816	IT	ITA
2651816	KE	KEN
2651816	LS	LSO
2651816	MG	MDG
2651816	MX	MEX
2651816	MZ	MOZ
2651816	MW	MWI
2651816	PR	PRI
2651816	PT	PRT
2651816	SZ	SWZ
2651816	TR	TUR
2651816	TZ	TZA
2651816	UG	UGA
2651816	UA	UKR
2651816	US	USA
2651816	ZA	ZAF
2651816	ZM	ZMB
2651816	ZW	ZWE
2651835	BZ	BLZ
2651835	BO	BOL
2651835	BR	BRA
2651835	CO	COL
2651835	CR	CRI
2651835	CU	CUB
2651835	EC	ECU
2651835	GP	GLP
2651835	GD	GRD
2651835	GT	GTM
2651835	HN	HND
2651835	JM	JAM
2651835	MX	MEX
2651835	MQ	MTQ
2651835	NI	NIC
2651835	PA	PAN
2651835	PE	PER
2651835	PR	PRI
2651835	SV	SLV
2651835	TT	TTO
2651835	VC	VCT
2651835	VE	VEN
7412206	CN	CHN
7412206	HK	HKG
7412206	IN	IND
7412206	JP	JPN
7412206	LK	LKA
7412206	TH	THA
7412206	TW	TWN
7412206	VN	VNM
2651839	AU	AUS
2651839	KM	COM
2651839	IN	IND
2651839	KE	KEN
2651839	MG	MDG
2651839	MZ	MOZ
2651839	MU	MUS
2651839	MW	MWI
2651839	MY	MYS
2651839	NZ	NZL
2651839	RE	REU
2651839	TZ	TZA
2651839	ZA	ZAF
2651850	BZ	BLZ
2651850	BO	BOL
2651850	BR	BRA
2651850	CO	COL
2651850	CR	CRI
2651850	EC	ECU
2651850	GP	GLP
2651850	GT	GTM
2651850	HN	HND
2651850	JM	JAM
2651850	MX	MEX
2651850	MQ	MTQ
2651850	NI	NIC
2651850	PA	PAN
2651850	PE	PER
2651850	SV	SLV
2651850	TT	TTO
2651850	VE	VEN
2651832	CA	CAN
2651832	US	USA
3750228	BR	BRA
3750216	BO	BOL
3750216	EC	ECU
3750216	PE	PER
3750161	AU	AUS
3750161	BI	BDI
3750161	BJ	BEN
3750161	BT	BTN
3750161	CN	CHN
3750161	CI	CIV
3750161	CM	CMR
3750161	CG	COG
3750161	CO	COL
3750161	KM	COM
3750161	CV	CPV
3750161	CR	CRI
3750161	CU	CUB
3750161	ER	ERI
3750161	ET	ETH
3750161	GA	GAB
3750161	GH	GHA
3750161	GN	GIN
3750161	GT	GTM
3750161	HK	HKG
3750161	HN	HND
3750161	ID	IDN
3750161	IN	IND
3750161	KE	KEN
3750161	LR	LBR
3750161	MG	MDG
3750161	MX	MEX
3750161	MM	MMR
3750161	MZ	MOZ
3750161	MW	MWI
3750161	MY	MYS
3750161	NG	NGA
3750161	NI	NIC
3750161	NP	NPL
3750161	PA	PAN
3750161	PH	PHL
3750161	SD	SDN
3750161	SL	SLE
3750161	SV	SLV
3750161	TG	TGO
3750161	TH	THA
3750161	TW	TWN
3750161	TZ	TZA
3750161	UG	UGA
3750161	VE	VEN
3750161	VN	VNM
3750161	CD	COD
3750161	ZM	ZMB
3750161	ZW	ZWE
7335733	AR	ARG
7335733	BO	BOL
7335733	BR	BRA
7335733	CL	CHL
7335733	CO	COL
7335733	CR	CRI
7335733	EC	ECU
7335733	GT	GTM
7335733	HN	HND
7335733	IN	IND
7335733	KE	KEN
7335733	MG	MDG
7335733	MX	MEX
7335733	MZ	MOZ
7335733	MW	MWI
7335733	NI	NIC
7335733	PA	PAN
7335733	PE	PER
7335733	SV	SLV
7335733	TZ	TZA
7335733	UG	UGA
7335733	UY	URY
7335733	VE	VEN
7335733	ZM	ZMB
7335733	ZW	ZWE
2651826	AR	ARG
2651826	BO	BOL
2651826	BR	BRA
2651826	CO	COL
2651826	CR	CRI
2651826	DM	DMA
2651826	EC	ECU
2651826	JM	JAM
2651826	MX	MEX
2651826	NI	NIC
2651826	PE	PER
2651826	PY	PRY
2651826	TT	TTO
2651826	UY	URY
2651826	VE	VEN
2651834	BS	BHS
2651834	BZ	BLZ
2651834	BB	BRB
2651834	CR	CRI
2651834	DM	DMA
2651834	GP	GLP
2651834	GT	GTM
2651834	HN	HND
2651834	JM	JAM
2651834	MX	MEX
2651834	MS	MSR
2651834	MQ	MTQ
2651834	NI	NIC
2651834	PR	PRI
2651834	SV	SLV
2651834	TT	TTO
2651834	US	USA
2651834	VE	VEN
2651834	VI	VIR
2651847	BZ	BLZ
2651847	BO	BOL
2651847	CR	CRI
2651847	CU	CUB
2651847	GT	GTM
2651847	HN	HND
2651847	JM	JAM
2651847	MX	MEX
2651847	NI	NIC
2651847	PY	PRY
2651847	SV	SLV
7335278	CN	CHN
7335278	IN	IND
7335278	NP	NPL
2738434	PH	PHL
5371707	AF	AFG
5371707	AM	ARM
5371707	AT	AUT
5371707	AZ	AZE
5371707	BG	BGR
5371707	BA	BIH
5371707	CH	CHE
5371707	CN	CHN
5371707	CZ	CZE
5371707	DE	DEU
5371707	DZ	DZA
5371707	ES	ESP
5371707	FR	FRA
5371707	GE	GEO
5371707	GR	GRC
5371707	HR	HRV
5371707	HU	HUN
5371707	IN	IND
5371707	IR	IRN
5371707	IQ	IRQ
5371707	IL	ISR
5371707	IT	ITA
5371707	JO	JOR
5371707	KZ	KAZ
5371707	KG	KGZ
5371707	LB	LBN
5371707	MK	MKD
5371707	NP	NPL
5371707	PK	PAK
5371707	PL	POL
5371707	RO	ROU
5371707	RU	RUS
5371707	RS	SRB
5371707	SK	SVK
5371707	SI	SVN
5371707	SY	SYR
5371707	TJ	TJK
5371707	TM	TKM
5371707	TR	TUR
5371707	UA	UKR
5371707	UZ	UZB
7277921	CN	CHN
7277921	JP	JPN
7277921	RU	RUS
5371709	AL	ALB
5371709	BG	BGR
5371709	BA	BIH
5371709	CY	CYP
5371709	DE	DEU
5371709	DZ	DZA
5371709	ES	ESP
5371709	FR	FRA
5371709	GR	GRC
5371709	HR	HRV
5371709	IQ	IRQ
5371709	IL	ISR
5371709	IT	ITA
5371709	LB	LBN
5371709	MA	MAR
5371709	ME	MNE
5371709	PT	PRT
5371709	SI	SVN
5371709	SY	SYR
5371709	TN	TUN
8307201	CN	CHN
8307201	IN	IND
8307201	NP	NPL
8307201	TJ	TJK
5616463	CY	CYP
5616463	DZ	DZA
5616463	EG	EGY
5616463	ES	ESP
5616463	FR	FRA
5616463	GR	GRC
5616463	IR	IRN
5616463	IQ	IRQ
5616463	IL	ISR
5616463	IT	ITA
5616463	JO	JOR
5616463	LB	LBN
5616463	LY	LBY
5616463	PT	PRT
5616463	SY	SYR
5616463	TN	TUN
5616463	TR	TUR
5371711	AT	AUT
5371711	BG	BGR
5371711	CH	CHE
5371711	CZ	CZE
5371711	DE	DEU
5371711	ES	ESP
5371711	FR	FRA
5371711	HR	HRV
5371711	HU	HUN
5371711	IT	ITA
5371711	MK	MKD
5371711	PL	POL
5371711	RO	ROU
5371711	RS	SRB
5371711	SK	SVK
5371711	SE	SWE
5371711	UA	UKR
2698107	AR	ARG
2698107	BR	BRA
2698468	BR	BRA
2698292	BR	BRA
2698292	CO	COL
2698292	PE	PER
2698346	BR	BRA
2698412	BR	BRA
2698192	BZ	BLZ
2698192	CR	CRI
2698192	GT	GTM
2698192	MX	MEX
2698192	NI	NIC
2697829	BZ	BLZ
2697829	CO	COL
2697829	CR	CRI
2697829	EC	ECU
2697829	GT	GTM
2697829	HN	HND
2697829	MX	MEX
2697829	NI	NIC
2697829	PA	PAN
2697829	SV	SLV
2697829	VE	VEN
2698512	BR	BRA
2698164	BR	BRA
2698230	CO	COL
2698230	EC	ECU
3721362	AU	AUS
3721362	CN	CHN
3721362	IN	IND
3721362	LK	LKA
3721362	MY	MYS
3721362	PH	PHL
3721362	VN	VNM
5289788	CY	CYP
5289788	EG	EGY
5289788	IL	ISR
5289788	JO	JOR
5289788	KW	KWT
5289788	LY	LBY
5289788	SY	SYR
5289788	CY	CYP
5289788	EG	EGY
5289788	IL	ISR
5289788	JO	JOR
5289788	KW	KWT
5289788	LY	LBY
5289788	SY	SYR
5929172	EG	EGY
5929172	IL	ISR
5929172	JO	JOR
5929172	LY	LBY
5289796	AL	ALB
5289796	AM	ARM
5289796	AZ	AZE
5289796	BG	BGR
5289796	CY	CYP
5289796	DZ	DZA
5289796	ES	ESP
5289796	FR	FRA
5289796	GE	GEO
5289796	GR	GRC
5289796	HR	HRV
5289796	IR	IRN
5289796	IQ	IRQ
5289796	IL	ISR
5289796	IT	ITA
5289796	JO	JOR
5289796	LB	LBN
5289796	LY	LBY
5289796	MA	MAR
5289796	MK	MKD
5289796	RO	ROU
5289796	RU	RUS
5289796	RS	SRB
5289796	SY	SYR
5289796	TN	TUN
5289796	TR	TUR
5289796	UA	UKR
5678024	AM	ARM
5678024	AZ	AZE
5678024	GR	GRC
5678024	IR	IRN
5678024	IQ	IRQ
5678024	LB	LBN
5678024	SY	SYR
5678024	TR	TUR
5289784	AL	ALB
5289784	BG	BGR
5289784	CY	CYP
5289784	GR	GRC
5289784	TR	TUR
7226879	BG	BGR
7226879	CY	CYP
7226879	GR	GRC
7226879	TR	TUR
5827616	AL	ALB
5827616	GR	GRC
5827616	TR	TUR
5289792	AF	AFG
5289792	AM	ARM
5289792	IR	IRN
5289792	IQ	IRQ
5289792	JO	JOR
5289792	KZ	KAZ
5289792	KG	KGZ
5289792	LB	LBN
5289792	SY	SYR
5289792	TJ	TJK
5289792	TM	TKM
5289792	TR	TUR
5289792	UZ	UZB
5289783	AF	AFG
5289783	AM	ARM
5289783	AZ	AZE
5289783	BG	BGR
5289783	GE	GEO
5289783	GR	GRC
5289783	HR	HRV
5289783	HU	HUN
5289783	IR	IRN
5289783	IQ	IRQ
5289783	IL	ISR
5289783	JO	JOR
5289783	KZ	KAZ
5289783	KG	KGZ
5289783	LB	LBN
5289783	MD	MDA
5289783	MK	MKD
5289783	PK	PAK
5289783	RO	ROU
5289783	RU	RUS
5289783	RS	SRB
5289783	SK	SVK
5289783	SI	SVN
5289783	TJ	TJK
5289783	TM	TKM
5289783	TR	TUR
5289783	UA	UKR
5289783	UZ	UZB
5289781	AL	ALB
5289781	AZ	AZE
5289781	BG	BGR
5289781	BA	BIH
5289781	CH	CHE
5289781	CY	CYP
5289781	DZ	DZA
5289781	EG	EGY
5289781	ES	ESP
5289781	FR	FRA
5289781	GE	GEO
5289781	GR	GRC
5289781	HR	HRV
5289781	HU	HUN
5289781	IQ	IRQ
5289781	IL	ISR
5289781	IT	ITA
5289781	JO	JOR
5289781	LB	LBN
5289781	LY	LBY
5289781	MA	MAR
5289781	MK	MKD
5289781	MT	MLT
5289781	ME	MNE
5289781	PT	PRT
5289781	RO	ROU
5289781	RS	SRB
5289781	SI	SVN
5289781	SY	SYR
5289781	TN	TUN
5289781	TR	TUR
5289781	UA	UKR
5677944	AZ	AZE
5677944	IQ	IRQ
5677944	SY	SYR
5677944	TM	TKM
5677944	UZ	UZB
5677942	AF	AFG
5677942	AZ	AZE
5677942	CY	CYP
5677942	EG	EGY
5677942	IR	IRN
5677942	IQ	IRQ
5677942	IL	ISR
5677942	JO	JOR
5677942	KW	KWT
5677942	LB	LBN
5677942	LY	LBY
5677942	SA	SAU
5677942	SY	SYR
5677942	TM	TKM
5677942	TN	TUN
5677942	TR	TUR
5677942	UZ	UZB
5289789	EG	EGY
5289789	IL	ISR
5289789	JO	JOR
4138254	BG	BGR
4138254	GR	GRC
4138254	IR	IRN
4138254	IQ	IRQ
4138254	LB	LBN
4138254	SY	SYR
4138254	TR	TUR
4138080	AL	ALB
4138080	AM	ARM
4138080	AZ	AZE
4138080	BG	BGR
4138080	BA	BIH
4138080	DZ	DZA
4138080	ES	ESP
4138080	FR	FRA
4138080	GE	GEO
4138080	GR	GRC
4138080	HR	HRV
4138080	IR	IRN
4138080	IQ	IRQ
4138080	IL	ISR
4138080	IT	ITA
4138080	MA	MAR
4138080	MK	MKD
4138080	ME	MNE
4138080	PT	PRT
4138080	RO	ROU
4138080	RU	RUS
4138080	RS	SRB
4138080	SI	SVN
4138080	SY	SYR
4138080	TM	TKM
4138080	TN	TUN
4138080	TR	TUR
4138080	UA	UKR
4137936	AZ	AZE
4137936	EG	EGY
4137936	GR	GRC
4137936	IR	IRN
4137936	IQ	IRQ
4137936	IL	ISR
4137936	JO	JOR
4137936	LB	LBN
4137936	SA	SAU
4137936	SY	SYR
4137936	TR	TUR
4137936	AZ	AZE
4137936	EG	EGY
4137936	GR	GRC
4137936	IR	IRN
4137936	IQ	IRQ
4137936	IL	ISR
4137936	JO	JOR
4137936	LB	LBN
4137936	SA	SAU
4137936	SY	SYR
4137936	TR	TUR
5677844	CY	CYP
5677844	EG	EGY
5677844	IR	IRN
5677844	IL	ISR
5677844	JO	JOR
5677844	LB	LBN
5677844	LY	LBY
5677844	SY	SYR
5677844	TR	TUR
5289785	IL	ISR
5289785	JO	JOR
5289785	LB	LBN
5289785	SY	SYR
5677805	IL	ISR
5677805	LB	LBN
5289790	BG	BGR
5289790	GR	GRC
5289790	IR	IRN
5289790	IQ	IRQ
5289790	IL	ISR
5289790	LB	LBN
5289790	SY	SYR
5289790	TR	TUR
5675455	BG	BGR
5675455	GR	GRC
5675455	IR	IRN
5675455	IQ	IRQ
5675455	IL	ISR
5675455	LB	LBN
5675455	SY	SYR
5675455	TR	TUR
8568905	BG	BGR
8568905	GR	GRC
8568905	IR	IRN
8568905	IQ	IRQ
8568905	IL	ISR
8568905	LB	LBN
8568905	SY	SYR
8568905	TR	TUR
5289779	AF	AFG
5289779	AM	ARM
5289779	AZ	AZE
5289779	CN	CHN
5289779	GE	GEO
5289779	IN	IND
5289779	IR	IRN
5289779	IQ	IRQ
5289779	KZ	KAZ
5289779	KG	KGZ
5289779	PK	PAK
5289779	SY	SYR
5289779	TJ	TJK
5289779	TM	TKM
5289779	TR	TUR
5289779	UA	UKR
5289779	UZ	UZB
5289793	AF	AFG
5289793	AL	ALB
5289793	AM	ARM
5289793	AZ	AZE
5289793	BG	BGR
5289793	BA	BIH
5289793	CY	CYP
5289793	DZ	DZA
5289793	EG	EGY
5289793	ES	ESP
5289793	FR	FRA
5289793	GE	GEO
5289793	GR	GRC
5289793	HR	HRV
5289793	IR	IRN
5289793	IQ	IRQ
5289793	IL	ISR
5289793	IT	ITA
5289793	JO	JOR
5289793	KZ	KAZ
5289793	KG	KGZ
5289793	KW	KWT
5289793	LB	LBN
5289793	LY	LBY
5289793	MA	MAR
5289793	MK	MKD
5289793	PK	PAK
5289793	PT	PRT
5289793	RO	ROU
5289793	RU	RUS
5289793	RS	SRB
5289793	SI	SVN
5289793	SY	SYR
5289793	TJ	TJK
5289793	TM	TKM
5289793	TR	TUR
5289793	UA	UKR
5289793	UZ	UZB
9035686	AF	AFG
9035686	CY	CYP
9035686	IR	IRN
9035686	IQ	IRQ
9035686	TM	TKM
9035686	TR	TUR
9035686	UZ	UZB
8239089	AF	AFG
8239089	AL	ALB
8239089	AM	ARM
8239089	AZ	AZE
8239089	BG	BGR
8239089	CY	CYP
8239089	DZ	DZA
8239089	ES	ESP
8239089	FR	FRA
8239089	GE	GEO
8239089	GR	GRC
8239089	IR	IRN
8239089	IQ	IRQ
8239089	IL	ISR
8239089	IT	ITA
8239089	KZ	KAZ
8239089	KG	KGZ
8239089	KW	KWT
8239089	LB	LBN
8239089	MA	MAR
8239089	MK	MKD
8239089	PK	PAK
8239089	PT	PRT
8239089	RU	RUS
8239089	SI	SVN
8239089	SY	SYR
8239089	TJ	TJK
8239089	TM	TKM
8239089	TR	TUR
8239089	UA	UKR
8239089	UZ	UZB
5289786	AM	ARM
5289786	AZ	AZE
5289786	GR	GRC
5289786	IR	IRN
5289786	IQ	IRQ
5289786	LB	LBN
5289786	SY	SYR
5289786	TR	TUR
5677687	AL	ALB
5677687	GR	GRC
5677687	HR	HRV
5677687	IT	ITA
5677687	MK	MKD
5677687	TR	TUR
5677679	IQ	IRQ
5677679	IL	ISR
5677679	JO	JOR
5677679	LB	LBN
5677679	SA	SAU
5677679	SY	SYR
5677679	TR	TUR
5289791	DZ	DZA
5289791	EG	EGY
5289791	ES	ESP
5289791	FR	FRA
5289791	HR	HRV
5289791	IT	ITA
5289791	LY	LBY
5289791	MA	MAR
5289791	TN	TUN
3173321	BD	BGD
3173321	BT	BTN
3173321	CN	CHN
3173321	ID	IDN
3173321	IN	IND
3173321	JP	JPN
3173321	KH	KHM
3173321	LA	LAO
3173321	LK	LKA
3173321	MM	MMR
3173321	MY	MYS
3173321	NP	NPL
3173321	PH	PHL
3173321	TH	THA
3173321	TW	TWN
3173321	VN	VNM
3173320	CN	CHN
3173320	ID	IDN
3173320	IN	IND
3173320	JP	JPN
3173320	KH	KHM
3173320	LK	LKA
3173320	MM	MMR
3173320	MY	MYS
3173320	PH	PHL
3173320	TH	THA
3173320	VN	VNM
3728050	CN	CHN
3728050	JP	JPN
9125897	IN	IND
9125897	MM	MMR
9125897	NP	NPL
3034620	AL	ALB
3034620	AT	AUT
3034620	AZ	AZE
3034620	BE	BEL
3034620	BA	BIH
3034620	BY	BLR
3034620	CH	CHE
3034620	CZ	CZE
3034620	DK	DNK
3034620	EE	EST
3034620	FI	FIN
3034620	FR	FRA
3034620	GE	GEO
3034620	GR	GRC
3034620	HR	HRV
3034620	HU	HUN
